name,uid,code,parent,shortName,level,openingDate
Buhaza Village,bdE8xSqENeA,Buhaza Village,MD1nCWcRL9a,Buhaza,6,01-01-00
Kimfizi Village,jD2j3kWXdBh,Kimfizi Village,MD1nCWcRL9a,Kimfizi,6,01-01-00
Kinyoni Village,ZOdeOx0VrRV,Kinyoni Village,MD1nCWcRL9a,Kinyoni,6,01-01-00
Ruyenzi Village,PQxFNLohik9,Ruyenzi Village,MD1nCWcRL9a,Ruyenzi,6,01-01-00
Rwabihanga Village,EwgoPo08PRP,Rwabihanga Village,MD1nCWcRL9a,Rwabihanga,6,01-01-00
Migina Cell,nF854eC1v8g,Migina Cell,rvi7T0XptHK,Migina,5,01-01-00
Bugina Village,Q7KfLuBO9RH,Bugina Village,nF854eC1v8g,Bugina,6,01-01-00
Kalilisi Village,A4dteV0VmSp,Kalilisi Village,nF854eC1v8g,Kalilisi,6,01-01-00
Kavumu Village,iHlqYNeLWPw,Kavumu Village,nF854eC1v8g,Kavumu,6,01-01-00
Kinyana Village,OMohlZpYNeQ,Kinyana Village,nF854eC1v8g,Kinyana,6,01-01-00
Musenyi Village,JOLBl8T6gGx,Musenyi Village,nF854eC1v8g,Musenyi,6,01-01-00
Nyamiyaga Cell,WzhVnD12MzJ,Nyamiyaga Cell,rvi7T0XptHK,Nyamiyaga,5,01-01-00
Gihama Village,nhtrFuOIaJv,Gihama Village,WzhVnD12MzJ,Gihama,6,01-01-00
Kabuye Village,HBrpo3n1jO7,Kabuye Village,WzhVnD12MzJ,Kabuye,6,01-01-00
Kiniga Village,Au3diBtH5Q4,Kiniga Village,WzhVnD12MzJ,Kiniga,6,01-01-00
Nzovi Village,z9iap05vbc1,Nzovi Village,WzhVnD12MzJ,Nzovi,6,01-01-00
Rugese Village,OlwGj0Vto2Y,Rugese Village,WzhVnD12MzJ,Rugese,6,01-01-00
Nyamure Cell,t4JAQkadk3K,Nyamure Cell,rvi7T0XptHK,Nyamure,5,01-01-00
Cyegera Village,ErAbUFMqxkS,Cyegera Village,t4JAQkadk3K,Cyegera,6,01-01-00
Gatare Village,yXEFrmN3StC,Gatare Village,t4JAQkadk3K,Gatare,6,01-01-00
Gituza Village,ZrzfDPdfupf,Gituza Village,t4JAQkadk3K,Gituza,6,01-01-00
Kanyundo Village,xJHXPfLdebM,Kanyundo Village,t4JAQkadk3K,Kanyundo,6,01-01-00
Nyarugunga Village,BNyYLsUBCwG,Nyarugunga Village,t4JAQkadk3K,Nyarugunga,6,01-01-00
Nyundo Cell,N8bNJUH2a3E,Nyundo Cell,rvi7T0XptHK,Nyundo,5,01-01-00
Jari Village,njMTa5Nufof,Jari Village,N8bNJUH2a3E,Jari,6,01-01-00
Nyundo Village,w7EinCsjlEv,Nyundo Village,N8bNJUH2a3E,Nyundo,6,01-01-00
Mugari Village,et0Iw3tYLX9,Mugari Village,N8bNJUH2a3E,Mugari,6,01-01-00
Muyira Village,u7Ri2t1ZRKw,Muyira Village,N8bNJUH2a3E,Muyira,6,01-01-00
Nzoga Village,wqOY3uGWLFN,Nzoga Village,N8bNJUH2a3E,Nzoga,6,01-01-00
Ntyazo Sector,TvEqmr2NgMx,Ntyazo Sector,UAoZq60FZHW,Ntyazo,4,01-01-00
Bugali Cell,x39Jfc0RvQI,Bugali Cell,TvEqmr2NgMx,Bugali,5,01-01-00
Gakindo Village,ELOmuXpi620,Gakindo Village,x39Jfc0RvQI,Gakindo,6,01-01-00
Gisayura Village,GHiMd4Pfa2T,Gisayura Village,x39Jfc0RvQI,Gisayura,6,01-01-00
Kabusheja Village,LiqJPx9Jau2,Kabusheja Village,x39Jfc0RvQI,Kabusheja,6,01-01-00
Kiruhura Village,yjaOClCzrSj,Kiruhura Village,x39Jfc0RvQI,Kiruhura,6,01-01-00
Marabage Village,CTXNbmqF0xY,Marabage Village,x39Jfc0RvQI,Marabage,6,01-01-00
Ndago Village,FUaf0Epz5qV,Ndago Village,x39Jfc0RvQI,Ndago,6,01-01-00
Nkomane Village,fAvvuNiKlmp,Nkomane Village,x39Jfc0RvQI,Nkomane,6,01-01-00
Nyabitare Village,cT2Q7aKADkj,Nyabitare Village,x39Jfc0RvQI,Nyabitare,6,01-01-00
Rugarama Village,cLWd0ZTTcvZ,Rugarama Village,x39Jfc0RvQI,Rugarama,6,01-01-00
Cyotamakara Cell,zRJTi1OJE52,Cyotamakara Cell,TvEqmr2NgMx,Cyotamakara,5,01-01-00
Bayi Village,al8j8fYZjry,Bayi Village,zRJTi1OJE52,Bayi,6,01-01-00
Kankima Village,PIl9ipbiCOV,Kankima Village,zRJTi1OJE52,Kankima,6,01-01-00
Karuyumbo Village,AM72QukZTIW,Karuyumbo Village,zRJTi1OJE52,Karuyumbo,6,01-01-00
Misasa Village,zH4ujXKlMfp,Misasa Village,zRJTi1OJE52,Misasa,6,01-01-00
Mpande Village,rGABmiwSvp1,Mpande Village,zRJTi1OJE52,Mpande,6,01-01-00
Nyabigugu Village,Si41cFdzjt3,Nyabigugu Village,zRJTi1OJE52,Nyabigugu,6,01-01-00
Nyarutovu Village,PCG0AZpSkRs,Nyarutovu Village,zRJTi1OJE52,Nyarutovu,6,01-01-00
Ruyenzi Village,PQxFNLohik9,Ruyenzi Village,zRJTi1OJE52,Ruyenzi,6,01-01-00
Rwimpundu Village,x8hocFuWHxH,Rwimpundu Village,zRJTi1OJE52,Rwimpundu,6,01-01-00
Kagunga Cell,QFyKMsvBqDh,Kagunga Cell,TvEqmr2NgMx,Kagunga,5,01-01-00
Bukinanyana Village,bMipHgbwW1v,Bukinanyana Village,QFyKMsvBqDh,Bukinanyana,6,01-01-00
Kamabuye Village,tNLfg1fu5mZ,Kamabuye Village,QFyKMsvBqDh,Kamabuye,6,01-01-00
Kimigunga Village,l58VSnvs9YK,Kimigunga Village,QFyKMsvBqDh,Kimigunga,6,01-01-00
Ntebe Village,BS1Rm9tbErq,Ntebe Village,QFyKMsvBqDh,Ntebe,6,01-01-00
Nyakabungo Village,nexO2QtZe6a,Nyakabungo Village,QFyKMsvBqDh,Nyakabungo,6,01-01-00
Nyamirama Village,xIHvayLIKqp,Nyamirama Village,QFyKMsvBqDh,Nyamirama,6,01-01-00
Nyamirambo Village,ZGoMzcb01DF,Nyamirambo Village,QFyKMsvBqDh,Nyamirambo,6,01-01-00
Nyamizi Village,QIoZSUwTtoI,Nyamizi Village,QFyKMsvBqDh,Nyamizi,6,01-01-00
Nyarubuye Village,CitOLxvwH17,Nyarubuye Village,QFyKMsvBqDh,Nyarubuye,6,01-01-00
Rusasa Village,tTdDeNMZ3dm,Rusasa Village,QFyKMsvBqDh,Rusasa,6,01-01-00
Samuduha Village,x99qe5WRFYY,Samuduha Village,QFyKMsvBqDh,Samuduha,6,01-01-00
Katarara Cell,taGF702znxb,Katarara Cell,TvEqmr2NgMx,Katarara,5,01-01-00
Gasharu Village,smJDECXlXH3,Gasharu Village,taGF702znxb,Gasharu,6,01-01-00
Kagarama Village,FWIfyQb9UXo,Kagarama Village,taGF702znxb,Kagarama,6,01-01-00
Kamabuye Village,tNLfg1fu5mZ,Kamabuye Village,taGF702znxb,Kamabuye,6,01-01-00
Muhero Village,vrXkY5nsbK4,Muhero Village,taGF702znxb,Muhero,6,01-01-00
Munyiginya Village,X97dLUDHosu,Munyiginya Village,taGF702znxb,Munyiginya,6,01-01-00
Muyenzi Village,o0TOHPqslDP,Muyenzi Village,taGF702znxb,Muyenzi,6,01-01-00
Nkombe Village,FX7tXJwBqb8,Nkombe Village,taGF702znxb,Nkombe,6,01-01-00
Rebero Village,sxMH8bXCw3E,Rebero Village,taGF702znxb,Rebero,6,01-01-00
Rukoma Village,FPQO3ygahUU,Rukoma Village,taGF702znxb,Rukoma,6,01-01-00
Rusebeya Village,iKNKnJD195i,Rusebeya Village,taGF702znxb,Rusebeya,6,01-01-00
Nyagisozi Sector,YLbPdYHNmQk,Nyagisozi Sector,UAoZq60FZHW,Nyagisozi,4,01-01-00
Gahunga Cell,YH8IMvJf5Hp,Gahunga Cell,YLbPdYHNmQk,Gahunga,5,01-01-00
Gatare Village,yXEFrmN3StC,Gatare Village,YH8IMvJf5Hp,Gatare,6,01-01-00
Gihara Village,aom8mkoO1VD,Gihara Village,YH8IMvJf5Hp,Gihara,6,01-01-00
Gituntu Village,GrudMPKCeYk,Gituntu Village,YH8IMvJf5Hp,Gituntu,6,01-01-00
Kagarama Village,FWIfyQb9UXo,Kagarama Village,YH8IMvJf5Hp,Kagarama,6,01-01-00
Kigohe Village,gC2NrLxUB39,Kigohe Village,YH8IMvJf5Hp,Kigohe,6,01-01-00
Mweya Village,ncGDdebZ0NN,Mweya Village,YH8IMvJf5Hp,Mweya,6,01-01-00
Nyamugari Village,HMxOXzoRIbk,Nyamugari Village,YH8IMvJf5Hp,Nyamugari,6,01-01-00
Uwarukara Village,lpfZulwVyLD,Uwarukara Village,YH8IMvJf5Hp,Uwarukara,6,01-01-00
Kabirizi Cell,yzMbCOBg0tw,Kabirizi Cell,YLbPdYHNmQk,Kabirizi,5,01-01-00
Cyahafi Village,HLMOV9MBfQO,Cyahafi Village,yzMbCOBg0tw,Cyahafi,6,01-01-00
Gihimbi Village,x7K5vsx0JqR,Gihimbi Village,yzMbCOBg0tw,Gihimbi,6,01-01-00
Kabuye Village,HBrpo3n1jO7,Kabuye Village,yzMbCOBg0tw,Kabuye,6,01-01-00
Muhaga Village,YCj0ombMc5W,Muhaga Village,yzMbCOBg0tw,Muhaga,6,01-01-00
Nyagatovu Village,gN994z8itej,Nyagatovu Village,yzMbCOBg0tw,Nyagatovu,6,01-01-00
Nyamabuye Village,QEk8lWsmkFK,Nyamabuye Village,yzMbCOBg0tw,Nyamabuye,6,01-01-00
Nyaruvumu Village,KQ2SdRWTfIL,Nyaruvumu Village,yzMbCOBg0tw,Nyaruvumu,6,01-01-00
Kabuga Cell,VQvO1jbJnXs,Kabuga Cell,YLbPdYHNmQk,Kabuga,5,01-01-00
Gatoki Village,dpya6CT5X4G,Gatoki Village,VQvO1jbJnXs,Gatoki,6,01-01-00
Mirehe Village,gbMR5bmTFfj,Mirehe Village,VQvO1jbJnXs,Mirehe,6,01-01-00
Murandaryi Village,Xc9FvBTBdWZ,Murandaryi Village,VQvO1jbJnXs,Murandaryi,6,01-01-00
Mwokora Village,j9rqBXzMKY3,Mwokora Village,VQvO1jbJnXs,Mwokora,6,01-01-00
Nyamitobo Village,ZXaeshwd4bJ,Nyamitobo Village,VQvO1jbJnXs,Nyamitobo,6,01-01-00
Uwabushingwe Village,m2jqhcnX6o1,Uwabushingwe Village,VQvO1jbJnXs,Uwabushingwe,6,01-01-00
Uwagisozi Village,Zn82KEVoaND,Uwagisozi Village,VQvO1jbJnXs,Uwagisozi,6,01-01-00
Uwimpura Village,eCdGqHL2IYc,Uwimpura Village,VQvO1jbJnXs,Uwimpura,6,01-01-00
Kirambi Cell,dfR5AvXWQXN,Kirambi Cell,YLbPdYHNmQk,Kirambi,5,01-01-00
Busenyeye Village,VB9nyAk4Rdo,Busenyeye Village,dfR5AvXWQXN,Busenyeye,6,01-01-00
Bweru Village,Wequm9Q4TFb,Bweru Village,dfR5AvXWQXN,Bweru,6,01-01-00
Gasharu Village,smJDECXlXH3,Gasharu Village,dfR5AvXWQXN,Gasharu,6,01-01-00
Gasiza Village,NYpUB569hF8,Gasiza Village,dfR5AvXWQXN,Gasiza,6,01-01-00
Jarama Village,uF8LZdgyhQ1,Jarama Village,dfR5AvXWQXN,Jarama,6,01-01-00
Mpaza Village,ZqM5Dv0Wb8x,Mpaza Village,dfR5AvXWQXN,Mpaza,6,01-01-00
Murende Village,DUFBBYLvlhf,Murende Village,dfR5AvXWQXN,Murende,6,01-01-00
Mwezi Village,DNJ6M8j6fW5,Mwezi Village,dfR5AvXWQXN,Mwezi,6,01-01-00
Rwankuba Village,HiZnIkrpRFW,Rwankuba Village,dfR5AvXWQXN,Rwankuba,6,01-01-00
Rwimbazi Village,UStARL8ep8L,Rwimbazi Village,dfR5AvXWQXN,Rwimbazi,6,01-01-00
Rurangazi Cell,vspuNbARQUO,Rurangazi Cell,YLbPdYHNmQk,Rurangazi,5,01-01-00
Gashyenzi Village,zMxJt3qyP4t,Gashyenzi Village,vspuNbARQUO,Gashyenzi,6,01-01-00
Kami Village,arTRqJ0AKvs,Kami Village,vspuNbARQUO,Kami,6,01-01-00
Kigarama Village,HhTKUqAiM3Q,Kigarama Village,vspuNbARQUO,Kigarama,6,01-01-00
Musongati Village,P65u5Rwr8i1,Musongati Village,vspuNbARQUO,Musongati,6,01-01-00
Nyamagana Village,kFtpSmN2n8x,Nyamagana Village,vspuNbARQUO,Nyamagana,6,01-01-00
Nyarutovu Village,PCG0AZpSkRs,Nyarutovu Village,vspuNbARQUO,Nyarutovu,6,01-01-00
Nyaruvumu Village,KQ2SdRWTfIL,Nyaruvumu Village,vspuNbARQUO,Nyaruvumu,6,01-01-00
Rugarama Village,cLWd0ZTTcvZ,Rugarama Village,vspuNbARQUO,Rugarama,6,01-01-00
Rwabicuma Sector,tOb16HdSvG9,Rwabicuma Sector,UAoZq60FZHW,Rwabicuma,4,01-01-00
Gacu Cell,a6AmeUIAJtf,Gacu Cell,tOb16HdSvG9,Gacu,5,01-01-00
Bisambu Village,NR8G6G3l05X,Bisambu Village,a6AmeUIAJtf,Bisambu,6,01-01-00
Gisake Village,tb6uwBN0JjC,Gisake Village,a6AmeUIAJtf,Gisake,6,01-01-00
Karehe Village,rGwWDVn1p1p,Karehe Village,a6AmeUIAJtf,Karehe,6,01-01-00
Nyamiyaga Village,mLFFuVMDbpo,Nyamiyaga Village,a6AmeUIAJtf,Nyamiyaga,6,01-01-00
Gishike Cell,gaKV3A7uawA,Gishike Cell,tOb16HdSvG9,Gishike,5,01-01-00
Gakoni Village,AlfGAWVfC4W,Gakoni Village,gaKV3A7uawA,Gakoni,6,01-01-00
Gasiza A Village,AMoOmVSSbfi,Gasiza A Village,gaKV3A7uawA,Gasiza A,6,01-01-00
Gasiza B Village,SN5PkgEVnip,Gasiza B Village,gaKV3A7uawA,Gasiza B,6,01-01-00
Karambo A Village,riEcawWkhip,Karambo A Village,gaKV3A7uawA,Karambo A,6,01-01-00
Karambo B Village,nWUM8c0Rgrd,Karambo B Village,gaKV3A7uawA,Karambo B,6,01-01-00
Karusimbi Village,UzEiLAI5ZrI,Karusimbi Village,gaKV3A7uawA,Karusimbi,6,01-01-00
Rwamushumba Village,be3b7m1v7tB,Rwamushumba Village,gaKV3A7uawA,Rwamushumba,6,01-01-00
Mubuga Cell,q5mZphMnQkb,Mubuga Cell,tOb16HdSvG9,Mubuga,5,01-01-00
Kabisine Village,Pj0265WJloV,Kabisine Village,q5mZphMnQkb,Kabisine,6,01-01-00
Kadusenyi Village,vbvINfidB96,Kadusenyi Village,q5mZphMnQkb,Kadusenyi,6,01-01-00
Karwiru Village,BT64fhRN1nC,Karwiru Village,q5mZphMnQkb,Karwiru,6,01-01-00
Nyamiseke Village,fdaHFj8xUr3,Nyamiseke Village,q5mZphMnQkb,Nyamiseke,6,01-01-00
Mushirarungu Cell,wxb8aWrvv5s,Mushirarungu Cell,tOb16HdSvG9,Mushirarungu,5,01-01-00
Kirwa Village,IbvzgcO7odK,Kirwa Village,wxb8aWrvv5s,Kirwa,6,01-01-00
Nyabubare Village,JNB3V6UbFWl,Nyabubare Village,wxb8aWrvv5s,Nyabubare,6,01-01-00
Nyamivumu A Village,NcfK3ndO937,Nyamivumu A Village,wxb8aWrvv5s,Nyamivumu A,6,01-01-00
Nyamuvumu B Village,H2mHeaajiFE,Nyamuvumu B Village,wxb8aWrvv5s,Nyamuvumu B,6,01-01-00
Nyarusange Cell,mt1xIurq3VB,Nyarusange Cell,tOb16HdSvG9,Nyarusange,5,01-01-00
Cyarwa Village,CKeGieKAvCU,Cyarwa Village,mt1xIurq3VB,Cyarwa,6,01-01-00
Kamushi Village,xZl7jl3dpZu,Kamushi Village,mt1xIurq3VB,Kamushi,6,01-01-00
Kamuvunyi A Village,AgUxuEhEgjZ,Kamuvunyi A Village,mt1xIurq3VB,Kamuvunyi A,6,01-01-00
Kamuvunyi B Village,VmrCJ0uMztk,Kamuvunyi B Village,mt1xIurq3VB,Kamuvunyi B,6,01-01-00
Karambi Village,jKV2WPUX10j,Karambi Village,mt1xIurq3VB,Karambi,6,01-01-00
Kavumu A Village,nXOTxzhEZP5,Kavumu A Village,mt1xIurq3VB,Kavumu A,6,01-01-00
Kavumu B Village,fTxc0QDgMOZ,Kavumu B Village,mt1xIurq3VB,Kavumu B,6,01-01-00
Runga Cell,BVVq41HpzMe,Runga Cell,tOb16HdSvG9,Runga,5,01-01-00
Kigarama Village,HhTKUqAiM3Q,Kigarama Village,BVVq41HpzMe,Kigarama,6,01-01-00
Murambi Village,L7n3WFn75ry,Murambi Village,BVVq41HpzMe,Murambi,6,01-01-00
Ndago Village,FUaf0Epz5qV,Ndago Village,BVVq41HpzMe,Ndago,6,01-01-00
Rugarama A Village,aXc5ha6Mzxw,Rugarama A Village,BVVq41HpzMe,Rugarama A,6,01-01-00
Rugarama B Village,rJ4h8V1Ddd1,Rugarama B Village,BVVq41HpzMe,Rugarama B,6,01-01-00
Nyaruguru District,OlMO0rIJWLF,Nyaruguru District,iQlaW1mbXR2,Nyaruguru,3,01-01-00
Busanze Sector,YdQbhrevlec,Busanze Sector,OlMO0rIJWLF,Busanze,4,01-01-00
Kirarangombe Cell,oDPMb02Skl2,Kirarangombe Cell,YdQbhrevlec,Kirarangombe,5,01-01-00
Bukinanyana Village,bMipHgbwW1v,Bukinanyana Village,oDPMb02Skl2,Bukinanyana,6,01-01-00
Gisenyi Village,vMxZ5Iw6fdv,Gisenyi Village,oDPMb02Skl2,Gisenyi,6,01-01-00
Gitwe Village,cKypAsQNtO2,Gitwe Village,oDPMb02Skl2,Gitwe,6,01-01-00
Kinyinya Village,GD2Q68pk7MB,Kinyinya Village,oDPMb02Skl2,Kinyinya,6,01-01-00
Masiga Village,tpjraUD6M5T,Masiga Village,oDPMb02Skl2,Masiga,6,01-01-00
Uwindava Village,Np8TTFnMxbi,Uwindava Village,oDPMb02Skl2,Uwindava,6,01-01-00
Nkanda Cell,OSDsPINct6C,Nkanda Cell,YdQbhrevlec,Nkanda,5,01-01-00
Bitare Village,veQtWvnghpy,Bitare Village,OSDsPINct6C,Bitare,6,01-01-00
Mutarama Village,efuRwkn7TCk,Mutarama Village,OSDsPINct6C,Mutarama,6,01-01-00
Mutobo Village,Ku8lJ1DlpOE,Mutobo Village,OSDsPINct6C,Mutobo,6,01-01-00
Nkanda Village,ffxBfwCCNCg,Nkanda Village,OSDsPINct6C,Nkanda,6,01-01-00
Uwamakumba Village,GxMeeOPeMIZ,Uwamakumba Village,OSDsPINct6C,Uwamakumba,6,01-01-00
Nteko Cell,sl0YvqcKhSS,Nteko Cell,YdQbhrevlec,Nteko,5,01-01-00
Gisoro Village,J49Q1tAUr9W,Gisoro Village,sl0YvqcKhSS,Gisoro,6,01-01-00
Kabavomo Village,feQ0dMZahzl,Kabavomo Village,sl0YvqcKhSS,Kabavomo,6,01-01-00
Ndatemwa Village,my3alEjnawB,Ndatemwa Village,sl0YvqcKhSS,Ndatemwa,6,01-01-00
Nteko Village,cnpUJUW6dpV,Nteko Village,sl0YvqcKhSS,Nteko,6,01-01-00
Nyarukeri Village,kDzNg3CDLUW,Nyarukeri Village,sl0YvqcKhSS,Nyarukeri,6,01-01-00
Nyarusange Village,MJ519vyZVh1,Nyarusange Village,sl0YvqcKhSS,Nyarusange,6,01-01-00
Runyombyi Cell,R6QwPQehV6V,Runyombyi Cell,YdQbhrevlec,Runyombyi,5,01-01-00
Bugina Village,Q7KfLuBO9RH,Bugina Village,R6QwPQehV6V,Bugina,6,01-01-00
Gabiro Village,DecBvj0HIii,Gabiro Village,R6QwPQehV6V,Gabiro,6,01-01-00
Musebeya Village,WR4YpI1EAYX,Musebeya Village,R6QwPQehV6V,Musebeya,6,01-01-00
Rango Village,Xwm1MhwCT0h,Rango Village,R6QwPQehV6V,Rango,6,01-01-00
Ryabusagara Village,n2m7h0aIRBi,Ryabusagara Village,R6QwPQehV6V,Ryabusagara,6,01-01-00
Shwima Village,SUTVD5lPNJ6,Shwima Village,R6QwPQehV6V,Shwima,6,01-01-00
Shororo Cell,okq4FqNjQvs,Shororo Cell,YdQbhrevlec,Shororo,5,01-01-00
Bukinga Village,BatHEKITZLi,Bukinga Village,okq4FqNjQvs,Bukinga,6,01-01-00
Mirindi Village,iQtdlhR800X,Mirindi Village,okq4FqNjQvs,Mirindi,6,01-01-00
Murambi Village,L7n3WFn75ry,Murambi Village,okq4FqNjQvs,Murambi,6,01-01-00
Runyami Village,pHSCkxkSdSA,Runyami Village,okq4FqNjQvs,Runyami,6,01-01-00
Rutabo Village,MMYfUQAThjm,Rutabo Village,okq4FqNjQvs,Rutabo,6,01-01-00
Uwinteko Village,R0DDSOVWASH,Uwinteko Village,okq4FqNjQvs,Uwinteko,6,01-01-00
Cyahinda Sector,mEudJ1HpEsv,Cyahinda Sector,OlMO0rIJWLF,Cyahinda,4,01-01-00
Coko Cell,FoIZlcKSmvR,Coko Cell,mEudJ1HpEsv,Coko,5,01-01-00
Agasharu Village,Qp1YZMF0ewa,Agasharu Village,FoIZlcKSmvR,Agasharu,6,01-01-00
Coko Village,BVnqrjJkuHF,Coko Village,FoIZlcKSmvR,Coko,6,01-01-00
Gitara Village,jE1cpH3rdR2,Gitara Village,FoIZlcKSmvR,Gitara,6,01-01-00
Ruko Village,oZgCPbDIy8L,Ruko Village,FoIZlcKSmvR,Ruko,6,01-01-00
Cyahinda Cell,fIBc4UYxYaN,Cyahinda Cell,mEudJ1HpEsv,Cyahinda,5,01-01-00
Cyahinda Village,K0PzQHNOAyg,Cyahinda Village,fIBc4UYxYaN,Cyahinda,6,01-01-00
Cyanwa Village,hxi10J2tSzZ,Cyanwa Village,fIBc4UYxYaN,Cyanwa,6,01-01-00
Kinyaga Village,IVO99wXIjh5,Kinyaga Village,fIBc4UYxYaN,Kinyaga,6,01-01-00
Saburunduru Village,sQ9xs0ewXHz,Saburunduru Village,fIBc4UYxYaN,Saburunduru,6,01-01-00
Rutega Village,vdqmbZAi0pd,Rutega Village,fIBc4UYxYaN,Rutega,6,01-01-00
Gasasa Cell,ohdwT316ahv,Gasasa Cell,mEudJ1HpEsv,Gasasa,5,01-01-00
Gasasa Village,fxrXFMhEiNU,Gasasa Village,ohdwT316ahv,Gasasa,6,01-01-00
Kavumu Village,iHlqYNeLWPw,Kavumu Village,ohdwT316ahv,Kavumu,6,01-01-00
Mugari Village,et0Iw3tYLX9,Mugari Village,ohdwT316ahv,Mugari,6,01-01-00
Ryamarembo Village,KT0J0zbJi2r,Ryamarembo Village,ohdwT316ahv,Ryamarembo,6,01-01-00
Muhambara Cell,w0FBnlKvoo8,Muhambara Cell,mEudJ1HpEsv,Muhambara,5,01-01-00
Busanza Village,ToRBwZBiPeJ,Busanza Village,w0FBnlKvoo8,Busanza,6,01-01-00
Byanone Village,fQIxg4Z69AX,Byanone Village,w0FBnlKvoo8,Byanone,6,01-01-00
Gasharu Village,smJDECXlXH3,Gasharu Village,w0FBnlKvoo8,Gasharu,6,01-01-00
Kubitiro Village,iFZ9ZF1y4XU,Kubitiro Village,w0FBnlKvoo8,Kubitiro,6,01-01-00
Nyagatovu Village,gN994z8itej,Nyagatovu Village,w0FBnlKvoo8,Nyagatovu,6,01-01-00
Rebero Village,sxMH8bXCw3E,Rebero Village,w0FBnlKvoo8,Rebero,6,01-01-00
Rutobwe Cell,alKpMWnQ40j,Rutobwe Cell,mEudJ1HpEsv,Rutobwe,5,01-01-00
Kanyinya Village,wXcRV0jgTjA,Kanyinya Village,alKpMWnQ40j,Kanyinya,6,01-01-00
Kibumba Village,ZN5JaDcXkhy,Kibumba Village,alKpMWnQ40j,Kibumba,6,01-01-00
Ngobyi Village,KmClpXP946c,Ngobyi Village,alKpMWnQ40j,Ngobyi,6,01-01-00
Rubona Village,QG0a8FVGwuu,Rubona Village,alKpMWnQ40j,Rubona,6,01-01-00
Rugarama Village,cLWd0ZTTcvZ,Rugarama Village,alKpMWnQ40j,Rugarama,6,01-01-00
Rutobwe Village,kgvKBlnt6wm,Rutobwe Village,alKpMWnQ40j,Rutobwe,6,01-01-00
Kibeho Sector,lIuzEvA3OAK,Kibeho Sector,OlMO0rIJWLF,Kibeho,4,01-01-00
Gakoma Cell,KvkMjJ153Aw,Gakoma Cell,lIuzEvA3OAK,Gakoma,5,01-01-00
Nyagishayo Village,iW1hSl1JN2E,Nyagishayo Village,KvkMjJ153Aw,Nyagishayo,6,01-01-00
Rurembo Village,Alqp9nUMnUa,Rurembo Village,KvkMjJ153Aw,Rurembo,6,01-01-00
Viro Village,vYdA2o0vOcA,Viro Village,KvkMjJ153Aw,Viro,6,01-01-00
Kibeho Cell,wuhL6wfMo2l,Kibeho Cell,lIuzEvA3OAK,Kibeho,5,01-01-00
Agateko Village,XaokiEjUx7x,Agateko Village,wuhL6wfMo2l,Agateko,6,01-01-00
Akajonge Village,c2I8LHkkN2s,Akajonge Village,wuhL6wfMo2l,Akajonge,6,01-01-00
Sinayi Village,QfrEUvWvUNx,Sinayi Village,wuhL6wfMo2l,Sinayi,6,01-01-00
Mbasa Cell,Da6kaTDRjsf,Mbasa Cell,lIuzEvA3OAK,Mbasa,5,01-01-00
Kinazi Village,fxXg2IyFCVE,Kinazi Village,Da6kaTDRjsf,Kinazi,6,01-01-00
Migina Village,zMAARdGU5rl,Migina Village,Da6kaTDRjsf,Migina,6,01-01-00
Rwimbogo Village,f1rDj8bz7bs,Rwimbogo Village,Da6kaTDRjsf,Rwimbogo,6,01-01-00
Mpanda Cell,MpJhv9FiDVT,Mpanda Cell,lIuzEvA3OAK,Mpanda,5,01-01-00
Banga Village,DgF48lCOict,Banga Village,MpJhv9FiDVT,Banga,6,01-01-00
Kibayi Village,Y703V864q2o,Kibayi Village,MpJhv9FiDVT,Kibayi,6,01-01-00
Mpanda Village,qVnEcGxq6GU,Mpanda Village,MpJhv9FiDVT,Mpanda,6,01-01-00
Munege Village,TTuWk6oycV8,Munege Village,MpJhv9FiDVT,Munege,6,01-01-00
Mubuga Cell,q5mZphMnQkb,Mubuga Cell,lIuzEvA3OAK,Mubuga,5,01-01-00
Mubuga Village,mSC7Tbw1IM2,Mubuga Village,q5mZphMnQkb,Mubuga,6,01-01-00
Nyarusovu Village,ISdblFL7Xpb,Nyarusovu Village,q5mZphMnQkb,Nyarusovu,6,01-01-00
Nyarwumba Village,CIWpoWY0BfF,Nyarwumba Village,q5mZphMnQkb,Nyarwumba,6,01-01-00
Umurambi Village,lKYeHzCtsEa,Umurambi Village,q5mZphMnQkb,Umurambi,6,01-01-00
Uwintobo Village,Nr98DMAB9Nv,Uwintobo Village,q5mZphMnQkb,Uwintobo,6,01-01-00
Nyange Cell,R1k3JeszKk7,Nyange Cell,lIuzEvA3OAK,Nyange,5,01-01-00
Agateko Village,XaokiEjUx7x,Agateko Village,R1k3JeszKk7,Agateko,6,01-01-00
Kigona Village,y2hLk0u8Ic6,Kigona Village,R1k3JeszKk7,Kigona,6,01-01-00
Mpatswe Village,VA9LMYHzWld,Mpatswe Village,R1k3JeszKk7,Mpatswe,6,01-01-00
Nkomero Village,tNix4l8nLRR,Nkomero Village,R1k3JeszKk7,Nkomero,6,01-01-00
Kivu Sector,SJSf5QfNsc1,Kivu Sector,OlMO0rIJWLF,Kivu,4,01-01-00
Cyanyirankora Cell,vtASD6o6gZS,Cyanyirankora Cell,SJSf5QfNsc1,Cyanyirankora,5,01-01-00
Businde Village,IaOM5XsBiyJ,Businde Village,vtASD6o6gZS,Businde,6,01-01-00
